#Frame     o_angle_m1   o_angle_m2
     759      31.2530      44.5711
     760      35.0101      40.5594
     761      33.2860      40.9817
     762      31.5339      41.3627
     763      32.8941      41.6008
     764      31.0856      40.6779
     765      36.1914      42.0965
     766      33.9670      41.4598
     767      33.6093      40.9671
     768      30.7016      38.1161
     769      32.8675      39.4394
     770      32.5048      41.0538
     771      32.1964      39.8542
     772      31.3531      40.0101
     773      35.1462      40.5546
     774      34.4283      41.8885
     775      35.5049      42.5222
     776      31.0392      41.3057
     777      34.5904      43.1345
     778      34.6795      38.0604
     779      34.4245      43.5848
     780      36.4909      42.4796
     781      35.3056      39.7131
     782      32.4329      41.3947
     783      32.7529      38.8302
     784      34.6943      41.9993
     785      35.7089      41.1142
     786      33.6126      39.7130
     787      32.7084      38.5742
     788      32.5164      40.1603
     789      35.8320      41.5790
     790      35.6640      41.0054
     791      34.6727      44.8767
     792      33.4883      40.0126
     793      34.9061      39.6459
     794      36.6510      41.8653
     795      35.9695      40.1325
     796      34.9413      40.7063
     797      37.3808      41.3600
     798      35.4793      38.6332
     799      35.6467      37.3505
     800      35.7311      41.7559
     801      35.1421      41.0160
     802      34.3743      41.7088
     803      36.0564      42.2832
     804      33.9982      39.3956
     805      35.6004      41.8951
     806      32.3000      39.7512
     807      34.8357      38.6738
     808      32.4036      39.2758
     809      31.2597      40.8874
     810      31.4557      41.7380
     811      31.9906      41.5383
     812      35.7909      41.6853
     813      34.9090      41.5355
     814      32.2509      39.8129
     815      33.5077      40.4878
     816      37.2128      44.3312
     817      32.4430      40.9687
     818      32.4764      43.7276
     819      34.8755      45.6294
     820      34.2062      42.7261
     821      36.2304      42.1873
     822      34.3029      42.9084
     823      29.8798      43.0985
     824      34.2518      43.6325
     825      33.6502      42.6873
     826      35.2357      43.5053
     827      34.3424      43.4053
     828      36.4791      43.3795
     829      32.1537      37.7693
     830      34.1398      40.1548
     831      33.5338      43.1156
     832      34.1128      42.7966
     833      30.7801      39.0485
     834      34.9824      40.8506
     835      36.7338      41.9788
     836      37.0950      43.0600
     837      35.0080      45.3010
     838      33.2824      39.1888
     839      32.0144      40.6400
     840      32.2944      41.6122
     841      33.4831      41.6226
     842      36.1867      42.0876
     843      35.1967      44.4134
     844      35.6720      42.2851
     845      33.5989      43.4036
     846      31.2385      39.9134
     847      36.2077      44.3478
     848      34.5778      44.7203
     849      30.9011      40.2637
     850      33.3056      42.7128
     851      35.5397      44.7061
     852      32.9675      45.9087
     853      32.3753      40.9203
     854      32.3452      40.4521
     855      34.8295      42.8520
     856      33.0641      43.1296
     857      32.3086      42.6046
     858      31.1120      40.4995
     859      31.7599      43.2709
     860      32.7166      42.0428
     861      31.4525      41.7352
     862      30.3456      41.8340
     863      31.0426      39.2518
     864      32.6497      43.0273
     865      31.5594      40.6241
     866      33.4275      37.5530
     867      33.5161      43.0360
     868      30.5977      40.5946
     869      30.7216      42.9304
     870      32.9542      44.5198
     871      29.3731      41.8541
     872      33.3844      43.9134
     873      30.2873      40.7819
     874      32.3660      40.7779
     875      30.3977      39.1105
     876      30.4142      37.0093
     877      29.8204      41.3295
     878      31.1284      41.8085
     879      34.2313      42.6285
     880      32.0879      41.4673
     881      29.9917      39.5978
     882      31.2704      44.0687
     883      31.4546      41.6957
     884      32.5717      41.4991
     885      32.6537      45.4797
     886      33.1656      43.4219
     887      32.9392      42.8530
     888      33.5574      42.7355
     889      32.6479      42.2605
     890      33.6775      43.7762
     891      33.6613      44.0630
     892      32.6887      44.1724
     893      36.1584      45.7046
     894      34.5319      44.8076
     895      35.8077      44.4031
     896      31.0452      41.5232
     897      33.3422      42.9008
     898      31.8695      41.4320
     899      35.8204      44.1337
     900      31.8507      41.2400
     901      31.1405      43.8669
     902      33.8489      41.0317
     903      33.0933      41.8609
     904      33.0654      43.8270
     905      31.0191      41.3901
     906      32.0449      40.5478
     907      30.8872      40.9635
     908      30.9839      41.2633
     909      33.7371      41.1089
     910      33.6990      43.5202
     911      29.7966      42.3657
     912      30.0640      37.4309
     913      33.8851      44.7159
     914      33.7962      41.6391
     915      33.5832      42.4828
     916      32.8931      42.3438
     917      31.0118      43.7020
     918      30.9432      42.5592
     919      30.4637      47.1041
     920      29.9135      42.2498
     921      35.5874      43.6132
     922      31.5093      44.3483
     923      32.8729      41.9728
     924      34.3693      42.8531
     925      31.7457      41.5714
     926      32.2128      41.3998
     927      32.4783      43.3147
     928      33.7561      46.2607
     929      33.0868      45.7544
     930      30.4064      45.2529
     931      34.4998      44.5996
     932      33.9259      44.4419
     933      33.8451      43.1921
     934      33.5691      43.2978
